altitude_m,wind_speed_m_s,payload_kg,ambient_temp_c,soc_percent,battery_temp_c,climb_rate_m_s,thrust_demand_percent,flight_status
174.835707650562,3.55941419961056,424.566408967594,26.535795267646,35.8234285095803,37.3175653675147,0.320422638865693,32.7385577812936,Safe
143.086784941441,1.38667617526719,627.589738455069,12.5276700734372,27.3243736930182,37.4271641552069,-4.44830034378585,40.5298457020892,Marginal
182.384426905035,3.35697735482379,576.114131265275,14.5027447775786,57.5447068082562,24.9593095168101,0.104977759303087,40.9935805351044,Safe
226.151492820401,3.62064862478406,563.333853761166,26.5538859887676,25.7527587607686,41.9668883912642,0.0710149080192662,37.0251756250266,Safe
138.292331263833,7.51747045531077,543.191188164013,35.1771349200996,94.4012228768861,45.0287717936354,-2.82546809057596,40.1323120187094,Safe
138.293152152541,3.13140971709703,406.962362122055,26.3187820277195,74.5839094687765,45.4247511226057,-6.20603970462719,29.2948694889922,Safe
228.96064077537,3.45258073416471,459.442181504288,12.752862626027,16.5330626396373,25.575501359558,0.734583527944842,31.4602803109239,Marginal
188.371736457646,6.1793654976801,583.291840312133,16.9378966727814,30.5418019013208,37.2553151917136,3.67280857158788,51.9590763653841,Marginal
126.526280703252,5.96401394023971,379.312965612505,28.1288063816791,98.3316132784806,42.5386211209778,-5.30851749571605,31.9619383904751,Safe
177.128002179298,6.32633551196303,395.922489460412,28.6738884539246,24.0175908776432,40.4918585229833,-0.505010472258128,32.5769902024217,Safe
126.829115359377,8.76661615116702,530.619742476591,24.0289131813549,16.1109330828594,51.0936092211109,-6.70041602537609,39.0419823240387,Marginal
126.713512321487,6.29973909931682,421.04673393409,22.5805517509491,27.0701751680115,39.4578857009474,1.94960306006581,37.9016821226045,Safe
162.098113578302,3.61796574097578,582.389435370077,28.9693925862766,72.8163533952203,43.6529731183273,3.55252648888345,52.0368708135533,Safe
54.3359877671101,6.56356304269179,424.578204374346,30.5243657285022,54.1979222082953,40.9247652799015,-0.292972767803399,32.9488852123298,Safe
63.7541083743484,4.21499913073644,524.438014486315,28.4698085470529,11.4186372384138,49.1866146739895,1.87424872841092,44.0734936105694,Marginal
121.885623537951,2.85190349443554,532.807156465073,20.2304438032184,39.3695891247143,33.7543947702365,0.190686243224121,36.2122848043991,Safe
99.3584439832788,3.00354328780834,451.790532210252,29.4962195073694,13.2289488763952,48.9032173124287,-2.91161700362721,34.055533350314,Marginal
165.712366629764,2.51694096027829,476.035337034541,23.2349323658778,32.6148563589411,37.0502495764469,-0.403336636358224,30.6395081381722,Safe
104.598796223939,1.97892378334268,431.998851996005,21.9921425222399,21.2414231996727,36.7621924601122,-0.0819304066341776,28.7881132410238,Safe
79.3848149332354,2.25799745131918,498.139529434776,21.7966449332195,25.9545670076892,35.7277080962352,-0.435972564518614,32.8453804201982,Safe
223.282438446078,1.27732176932322,403.831275991207,25.1053747133834,78.9254593748362,32.9230185863625,1.11418070506881,30.9211975681624,Safe
138.711184975673,7.40488033647027,477.649224850294,27.8515703282244,79.4322504122261,32.0226142117516,0.397659291915162,43.6246647648609,Safe
153.376410234396,8.17582100481539,574.849100779522,14.8968178042951,74.5795259550809,27.2522259420484,-0.582500997048948,39.8313159973294,Safe
78.7625906893272,4.70040394574308,386.324892093933,21.3462401142455,70.3836459833235,33.2323837293459,-1.92391263753743,31.7822148914747,Safe
122.780863773741,6.77430048619979,451.293058802211,22.6955921880443,28.2906919303972,38.8165954501641,1.49909724100428,41.768221692817,Safe
155.546129485493,2.25175183251077,551.826240998495,30.1818590022697,46.8697606393917,41.3176509438539,1.29071488149883,41.4167319701474,Safe
92.4503211288849,7.61489496460537,292.235521831934,20.6664675692569,48.7043603329212,31.3982340548785,0.530911351195479,27.0835642833255,Safe
168.784900917284,4.20104728565198,685.558403639934,23.3450890653295,55.8115170016738,36.1509610712807,-2.48848269543897,45.589406956103,Unsafe
119.96806550406,1.31839803096547,604.525791403093,29.0481804668845,86.3528831558547,40.1958734919273,-3.39349676221794,40.8818478571769,Marginal
135.415312510336,1.951605128017,346.166441976268,25.1980038848289,89.4194669392543,35.9710962959482,2.02717465793554,31.0242865952022,Safe
119.91466938853,3.03966030323767,289.580420006825,32.6656062133602,25.5250087765152,51.1340022737513,-2.6755632455982,18.3607458644455,Safe
242.613909225447,1.0551622022896,502.961758733406,24.2492013627952,46.0394371436475,36.9179374537368,-1.01266971471336,35.684402512273,Safe
149.325138763103,3.04154613471215,387.975580409788,34.4148739044058,19.0623132772789,57.0423631864312,-4.66669728124336,27.1900520368919,Marginal
97.114453552205,1.24299435976361,596.149329019841,35.3134095884897,66.5766854028922,47.378972244949,1.32923623129619,39.0226983088884,Safe
191.12724560516,2.59433817629734,539.400216213169,27.2902213810775,59.3466674731321,38.3530432872716,-3.71895742581453,38.9128205760984,Safe
88.9578175014489,2.77847272639001,512.337901633727,27.0913755629239,85.8285442124169,42.8391212437136,-3.87400611243213,32.4852742671314,Safe
160.443179750238,11.3792179385672,442.97436149764,27.7951293160939,54.2947092289117,47.8274409014917,-2.96771015212843,39.5751385490348,Safe
52.0164938060112,2.59130424128155,660.000763978935,29.0829712955368,79.20379367696,35.7867614887271,1.2870825076078,51.3301851039329,Unsafe
83.5906975550785,2.61422529783995,575.345210072169,25.6185654744502,35.2185780546486,34.5763578986548,-0.648496211773564,38.0570916245991,Safe
159.843061793456,5.3872026440693,560.316580902065,30.8436938561329,70.9540793778478,39.168197172981,-1.90124996676616,40.827710610335,Safe
186.923328999771,7.00273860102014,620.005596462744,27.5019433920556,8.81531966798441,53.5167702508379,4.95792069057217,58.851850874241,Unsafe
158.568414059499,3.49814501877008,398.113913650713,31.9305297769502,19.3950808316842,45.7662096168484,1.56655484486246,36.3685228531201,Marginal
144.217585880588,7.21872212375267,628.473786903909,17.7361505458085,47.4620687007874,40.3295578681278,-5.97472121353869,48.0619642085903,Marginal
134.944815220536,3.22385890691569,473.539170363736,26.0813129896838,89.254936050066,38.3850916225403,-2.62010515237005,32.6228549175891,Safe
76.0739004816286,2.34211624707272,533.472969660245,30.0772339870847,89.0858416751997,47.6825736479267,-5.93392008075197,33.2574987644924,Safe
114.007789580265,3.1620351186957,484.353699032807,19.2923723472031,61.8831399462179,30.0149359987365,-1.43402781967277,33.6635772817751,Safe
126.968061452011,4.84757562314379,312.213439362642,27.152840675632,17.3393467733632,45.990704255173,3.10903502613499,35.0212515782939,Marginal
202.856111310946,3.38197812850213,595.734826097225,28.0431336518696,69.6917266229086,34.9612713320521,0.746357810066535,43.5879580331275,Safe
167.180914478423,5.285523631498,317.551667709254,33.6394615152675,21.8037238481944,49.4817120350885,-0.700874941182231,24.8010584764171,Safe
61.8479922318633,2.60006352698582,403.347939998743,23.3022180600294,38.2941951791279,39.4988191921692,-1.41548887234503,29.2502828314693,Safe
166.20419846974,5.49383276945903,454.717536957188,26.0557029728861,34.8477961498356,39.8998186337784,0.959981456133673,37.9823728593201,Safe
130.745885979184,3.26668670747643,304.638445399072,22.220909788364,89.024246050391,36.7666494185417,-5.08256984942309,23.9266455028244,Safe
116.153899984702,3.90052591783378,389.937737719629,24.2959070097876,70.8891651980242,32.8117136470705,-0.361220861190244,28.8225765948024,Safe
180.583814442043,4.51627323615557,524.482009078403,33.0972765116283,11.7503813058081,47.530596772044,0.505826421183338,39.7189641182731,Marginal
201.549976124798,5.38302684506909,465.334880846446,24.8539599577231,85.1217443862017,37.7921305760657,-3.82183252536575,33.9243211696312,Safe
196.56400595581,2.61125336600366,473.584712627485,21.4538352826758,45.8881118116171,37.2375428480584,-2.66313721857084,34.4663543646576,Safe
108.039123838868,6.72227048200383,408.499354901141,24.0863558989825,76.7026343947508,42.6481567270794,5.90190363483663,47.0430421917714,Safe
134.539381207439,5.65590107066899,504.618132375789,22.4053858093785,78.7844841262373,34.9631678536513,1.58310591472163,41.7928225677657,Safe
166.563171570178,2.58215486094814,467.47519748034,22.7931331265163,99.874689736232,36.2124349354185,-5.11411555495981,30.1515492412183,Safe
198.777256356118,9.60190407618252,335.903459898163,22.3055635903394,37.9596995140104,37.5706078549046,-2.25086528031148,31.2277919086797,Safe
126.041288107736,5.22737729118306,479.908133042907,22.5002275417887,87.1221147942469,27.2274534789746,-0.0870649022691063,37.1479933773534,Safe
140.717051166809,3.88026830743431,375.808817308186,19.0660967481499,32.2456817974532,44.5863363390823,6.92486748603196,46.1683438099602,Safe
94.6832512996986,2.07010900179812,589.769711194257,25.3461322824082,99.5763136552226,36.2402666247138,2.67001669199874,48.374451751015,Safe
90.1896687959665,4.36434236647695,460.84932653014,20.1069589101733,43.9738667864327,36.7170679452167,3.26990554518533,43.2194365614874,Safe
190.62629111971,2.12164553551255,752.152443073079,30.706987984276,67.7171248246981,43.0767120537544,1.19368142895265,50.2696545663141,Unsafe
217.812001428541,3.74575601115912,596.690253652145,23.4400472819342,99.4784278181083,37.7282634957008,-2.95357303613604,42.2075852991705,Safe
146.399493920983,3.62440669178336,486.973082471283,27.042901816511,24.0396591400052,42.6603498090218,4.78500901654628,50.538905598843,Safe
200.176644894601,5.6408114290849,557.947883322392,27.0532796247866,64.2799777851933,42.5290468577204,2.56323916524578,47.8107120861513,Safe
168.081801252382,2.31120946224086,291.020081128837,15.8180222286911,99.8458155181361,28.3913588203656,3.82614587332906,32.219737338071,Safe
117.744012269744,6.56743721760177,596.237940690976,23.6675128442044,94.6762101277966,39.3832662017844,5.10283468882705,58.3749975455833,Marginal
168.069780275421,3.14134333617714,417.970950284251,33.5921677198696,25.9703716061204,54.7960264110338,4.66709389750325,37.3411947777852,Safe
226.901828323298,3.83068704623801,508.973303704435,21.1206185792722,14.378890252197,35.9966105234823,-0.048578220187161,35.4620271273479,Marginal
148.208698044502,6.08256992608652,427.237748714999,36.35735513894,45.4769061726769,48.5745375600459,0.819647028177452,34.8628045922595,Safe
228.2321827907,4.95448332348002,437.868162475664,27.7215048825656,77.5187681289575,37.7341042641481,0.57863993923128,32.6849818382503,Safe
19.0127447955128,3.03399884470767,481.886791002058,27.5847179731962,80.0224874409296,40.1830164018527,2.78558897188825,37.7434223318378,Safe
191.095125218761,3.49317513683432,507.683277500662,26.1968203874018,62.7056560334956,38.0007221397659,0.99594928726056,37.5519142450363,Safe
154.352353411909,3.02066292886928,497.308411921071,30.2303098408715,63.414356067471,41.3171607730851,0.435364192719421,34.0794092041857,Safe
135.049632476707,4.75210712377043,499.801537586197,30.507213171813,16.462628155203,44.2394904700388,-0.316850354291067,37.2477015622973,Marginal
154.588038826775,3.17963234004913,337.431729251856,24.9070572223383,46.9148559172928,37.6386793737985,-0.445803946918315,24.8159507662129,Safe
50.6215542699554,5.68666087672532,733.204960426411,22.8483647902946,59.7359949166165,34.664230154546,0.903012754108679,49.5663087759695,Unsafe
139.016405608124,4.65562544345558,523.198032906801,17.8759219918498,69.9418889896759,34.0441343827089,3.89541717350929,46.6608715282428,Safe
167.855628575587,1.98419125986424,543.756734563713,29.0687671250281,13.7185646122062,47.0173887331307,-2.85602643182478,36.2144592190809,Marginal
223.894702237076,3.04734745156878,466.000888920494,25.3284483708075,70.6118462147105,32.0192406564961,0.218291871355738,33.4965536317786,Safe
124.086489086318,2.50159338217508,412.584530544238,20.7810227104697,94.4205362160578,29.1810943536448,1.03572665059206,29.6655520798984,Safe
109.575319855341,3.51713632406147,515.103573097018,22.0977177836708,79.6923627150939,40.3453614121351,4.96854123653585,52.4345429207031,Safe
124.912147820773,4.25921792431812,528.927691064103,24.6581232248191,64.2682532220166,35.1707446481361,-1.29666669909795,38.6808835129569,Safe
195.770105885104,4.20346642928385,630.180887745473,20.0927555904351,14.2278915198976,39.7903534141032,-2.33929724745486,43.0372705965701,Marginal
166.437555482984,5.92569569462397,707.76176835148,25.2429095991861,80.4638647613713,39.8561029465229,4.5292939229791,62.6329984139369,Unsafe
123.511989811648,2.28964605881459,647.702240399022,16.8994925805867,67.9807733348575,27.9185227938424,1.52884972791322,45.2983559141875,Marginal
175.663371655668,8.55506559063126,323.347107658004,22.337929570583,57.1259373808414,33.0009383146404,-1.26797322232752,29.4966682904365,Safe
154.853877467402,3.23973583071946,453.958185919021,19.190611767877,81.2036202462574,31.098122552176,3.16675851214934,40.5363016930437,Safe
198.432249526645,2.98760147416265,533.581711995437,26.0017771893795,69.0777052534155,43.7363193039357,-5.62974711117692,33.7164342542385,Safe
114.897345306132,5.37529002885271,459.971434758757,20.1108148754767,49.6214293165166,37.326426842896,-0.160558807276544,34.7187951908623,Safe
133.616892670112,6.39806340640072,495.617318325426,22.2049754600697,27.2844904370549,38.4920466606833,0.882405844962715,38.2687637460256,Safe
130.394592343392,3.44809345274016,285.486375590682,36.2989390582832,52.9123162422618,50.514695887264,1.76924594294389,27.6172258669919,Safe
76.8242525933941,5.86037782651791,591.42130009833,29.3249941745193,19.6367177648355,46.5250593256815,-2.47813038772835,45.4990355677755,Marginal
164.806013853229,7.33466330921112,312.454476119354,28.0031766983499,10.7185882863151,44.7433025473244,-2.52879658626114,29.285531933014,Marginal
163.052763608995,6.03298131449178,342.751047585267,31.4878986250804,27.2261549498982,49.9617155453973,4.62113636322657,40.7522200376885,Safe
150.255672832123,0.932669108935392,398.532921570835,27.5623525932852,39.874603148295,38.3489954059008,0.0484368772645139,25.3840806924247,Safe
138.270643331243,6.62683634362089,490.24660462312,17.9784598818935,66.4465058566137,29.127676785971,0.478107789896707,38.7826161491436,Safe
79.2314628974793,6.10194780820095,337.727464482114,18.4175147713755,52.4405420032052,30.4426194444021,-2.18550219463767,26.9386786733037,Safe
128.967733861732,5.25954879407821,393.960776593517,11.4506235908554,74.8387946591434,25.6026080697688,-2.75178726210383,33.4313579841465,Safe
132.864274173662,5.97329426043466,614.894504230955,26.0097110594771,75.0602416090352,37.2940985701942,-1.70253151653286,44.8544720153315,Marginal
109.886136538919,9.85354983127199,488.763964697458,19.6992377599189,72.0771370707898,34.9553150983066,3.58659138913088,50.3482642902748,Safe
141.9357144167,3.7552405429209,543.354697869806,22.1478927604955,57.0102211607012,40.4845690653098,-1.8664894117458,34.1853040687616,Safe
170.202542840727,1.31898988362276,376.375721575026,23.4006322800973,67.9881572025307,33.5695577830449,-0.709486578123199,22.5701735413422,Safe
244.309295060527,3.93012592331496,494.616397544277,21.9575425300405,97.855511160886,37.2831180203513,4.83773093960784,48.1374560575893,Safe
158.728890641592,1.09025543199108,486.413339368863,24.8275185003799,72.0492346462834,44.2777505227641,6.40978186630652,52.5285687359105,Safe
162.877519536138,2.95167236529753,420.472952909361,23.5851089132566,75.5356043108019,38.5124816742426,-4.39992161373722,27.4334066061049,Safe
146.277704211692,4.70110802722707,494.892289588214,23.0869880574377,32.6633193744093,45.3702643194447,-6.37680209763961,34.055989384068,Safe
54.0614392350479,3.04350660708158,310.787470717708,17.2599578983294,50.4086583974655,28.8637788366761,-2.13767773415237,23.279808395818,Safe
148.674306227539,5.37689077658318,543.860874433613,26.208561878338,46.3446072693468,41.9564707097778,-2.9340489860963,36.1899417706342,Safe
153.011510497051,6.56866600019645,460.050728244686,35.8793325139281,38.5796722908832,50.9220742461258,1.43133992519378,40.1834744740975,Safe
273.162105624264,3.6928466930034,474.278060817652,26.3814750834506,48.6583307933771,32.8636809111778,-0.0407422054609059,33.295542626764,Safe
140.381951760944,7.58940965808284,585.176580211678,36.3452203528457,61.8120368921954,45.6665172710002,-0.387820391880752,43.3502310592973,Safe
165.077367116681,1.44227727607847,543.203347745801,22.1584250480278,64.2989430900973,34.4086209368744,2.63199202303116,44.9050464634421,Safe
148.264411514738,6.76995012950422,468.166081093889,23.7361239005743,84.7595808084425,44.5824949133587,-6.38366321185133,35.8523006879713,Safe
91.5660981190234,6.64002749876476,388.341397088797,24.9006988328065,67.3506311443586,36.0884174938203,-1.85427803206228,30.8514900721696,Safe
207.141140725751,3.11688541902957,632.866140478759,24.1510289175061,87.5905806575192,32.764182326494,-0.349445167718503,44.4765436801065,Marginal
187.596651634339,2.97842735075235,365.987799807232,30.8246535213237,67.378238805718,44.1012345359484,3.09632487532054,36.6704574684761,Safe
189.551597352152,3.01653819090232,562.936690260115,14.0458428350545,38.2574777233802,26.5188757780398,-0.175880422490591,39.4955525979958,Safe
104.530627260263,6.45773484040974,340.260605579364,22.7265143372934,64.9327458125128,33.7010895805799,1.23363919441948,30.3659483449476,Safe
220.139715546805,6.67407456134354,591.787330314513,33.3168694784439,74.2568625290144,43.800256476981,-0.976694844025104,37.6229524546266,Safe
79.907446860386,3.16252830744382,601.060085288357,22.5168007530578,70.1371666019825,32.7768832553013,-0.129301359890402,43.0667265037142,Marginal
179.342854690014,4.73797446806915,308.738915681153,29.6429245171723,85.7416728592898,41.5440346148789,-0.879080471780819,27.5855663048039,Safe
259.522781290499,1.93379954720084,544.933505268794,28.0205832988964,91.0299121228995,35.5396342845324,-0.690095626279149,32.899815584075,Safe
100.473183743466,3.97673438827179,536.650364774986,24.6370417738271,36.8451245095075,36.3480301032909,0.226604806941408,41.5950378453754,Safe
121.685113519861,12.9609931894243,570.304930468603,26.5829897140845,12.497387489874,51.862139597865,4.33896675986591,62.5086707056825,Unsafe
154.982568254382,2.07949738017362,536.524027501832,24.572534986054,67.3590167351605,33.9652794732092,1.24272680720388,36.1666239370108,Safe
124.82621729419,8.58506838039401,403.768430720978,14.3683612933639,15.4749519092781,30.0036834117709,-0.616565051147434,33.5379548945488,Marginal
72.4668284466934,6.59302589135485,478.276703253013,27.2998627939118,88.9783277036565,35.4918929963603,1.63331497557242,40.7265997115502,Safe
153.428148740301,9.46473244426536,666.464653643397,21.9195140813641,83.1056348445721,29.4210666889055,0.546564919157534,51.9816053182266,Unsafe
96.8848143136948,2.22450760873821,389.218652405043,18.1159794927036,72.7851432736347,27.9163279522107,1.761846075878,32.8400390865505,Safe
173.679621531759,2.4504390756655,532.285795835117,26.9349980798213,92.9867210544878,36.3330408302141,-1.18151067125262,35.3628616228527,Safe
104.02878828831,0.652132132666797,615.125387395505,26.604902628165,89.2823925850353,35.1753450540126,1.4757207141517,42.1559045232754,Marginal
227.496720250877,5.67868922395773,400.924719113936,29.9070087254726,92.6786752739424,36.2632364562414,1.53010863594311,38.7710870677945,Safe
110.837335383188,5.08205316853026,358.321335288419,23.6940103158708,74.8672649111814,37.2147856015514,-4.25821153937981,28.4496067817477,Safe
133.896924189716,2.21412790824318,373.389766634888,29.2937787307146,40.0033552266835,42.8658050228657,-1.15539823358598,24.1225524650324,Safe
190.675860868484,6.25722558869616,539.49713615764,25.1060421881391,9.53575189372721,42.3313702350624,-0.513409178991185,42.9118995742883,Marginal
88.4567841783022,2.98130142260577,372.539622700831,26.7263110579245,10.8482552443441,38.8892247904658,-0.976919478020292,25.4494572447337,Marginal
161.372996730207,1.90407884488971,486.463995936792,27.1387590737364,80.3488319080337,39.7327243535239,-3.08609844099887,32.9754499776864,Safe
215.357137714121,3.70525084619763,637.127139630322,18.3468016594904,23.1811118053954,44.6437555637619,-7.4149614797874,45.9994114900626,Marginal
69.6258382719386,1.5441584707156,494.869187559137,26.8854177670359,34.7439210889554,46.3612524713599,3.08446811262496,42.3735845900492,Safe
159.231692926615,2.76359388741205,422.21872118392,25.5195257197642,60.6801298755824,45.5231110562309,-6.49885190891179,31.709335599062,Safe
162.994139712421,3.40644295553694,512.540967271339,23.6442322208402,17.4536468813734,48.7242205913374,5.93573504038513,56.4143711115972,Marginal
189.091143588866,6.90946033767188,493.132714593168,25.5716806488083,98.6061862890356,29.5917007838102,-0.709226042181569,37.8016269188632,Safe
88.1524644560959,6.27068350481598,545.265763880324,37.7479057821571,82.6247568867516,50.8823359760876,-2.00203865934104,43.9931142072011,Safe
83.9771693457862,3.82344412029135,661.914455381885,15.4028028579399,60.5475266917206,31.7886563499796,-4.65030332856515,42.6766433635953,Unsafe
176.097078280845,5.67767586570565,539.676885883698,24.3422521031337,91.3035890455908,42.4949583427989,-4.97962170794399,40.6349012235894,Safe
